연,월,도,시군구,월별 수요량
2022,10,경기,양주시,37560
2022,10,경기,양평군,17701
2022,10,경기,여주시,41932
2022,10,경기,연천군,1201
2022,10,경기,오산시,15116
2022,10,경기,용인시,15094
2022,10,경기,의왕시,7647
2022,10,경기,의정부시,6063
2022,10,경기,이천시,27042
2022,10,경기,파주시,14896
2022,10,경기,평택시,41335
2022,10,경기,포천시,18723
2022,10,경기,하남시,91242
2022,10,경기,화성시,30628
2022,10,경남,거제시,26914
2022,10,경남,거창군,24388
2022,10,경남,고성군,13339
2022,10,경남,김해시,82783
2022,10,경남,남해군,11430
2022,10,경남,밀양시,15117
2022,10,경남,사천시,30278
2022,10,경남,산청군,14306
2022,10,경남,양산시,77004
2022,10,경남,의령군,3639
2022,10,경남,진주시,48561
2022,10,경남,창녕군,16309
2022,10,경남,창원시,79945
2022,10,경남,통영시,12629
2022,10,경남,하동군,6827
2022,10,경남,함안군,30843
2022,10,경남,함양군,18776
2022,10,경남,합천군,4077
2022,10,경북,경산시,55455
2022,10,경북,경주시,111363
2022,10,경북,고령군,18044
2022,10,경북,구미시,100730
2022,10,경북,군위군,49726
2022,10,경북,김천시,44546
2022,10,경북,문경시,51110
2022,10,경북,봉화군,12792
2022,10,경북,상주시,22632
2022,10,경북,성주군,40210
2022,10,경북,안동시,37550
2022,10,경북,영덕군,16741
2022,10,경북,영양군,5891
2022,10,경북,영주시,15263
2022,10,경북,영천시,47730
2022,10,경북,예천군,15078
2022,10,경북,울릉군,0
2022,10,경북,울진군,16511
2022,10,경북,의성군,33275
2022,10,경북,청도군,26972
2022,10,경북,청송군,20289
2022,10,경북,칠곡군,79108
2022,10,경북,포항시,72736
2022,10,광주,광산구,45853
2022,10,광주,남구,138789
2022,10,광주,동구,12664
2022,10,광주,북구,25814
2022,10,광주,서구,27030
2022,10,대구,남구,15222
2022,10,대구,달서구,62765
2022,10,대구,달성군,81663
2022,10,대구,동구,19803
2022,10,대구,북구,88349
2022,10,대구,서구,1951
2022,10,대구,수성구,312426
2022,10,대구,중구,3337
2022,10,대전,대덕구,37428
2022,10,대전,동구,17885
2022,10,대전,서구,89625
2022,10,대전,유성구,62054
2022,10,대전,중구,26459
2022,10,부산,강서구,10028
2022,10,부산,금정구,9575
2022,10,부산,기장군,56430
2022,10,부산,남구,2048
2022,10,부산,동래구,7927
2022,10,부산,부산진구,229664
2022,10,부산,북구,9856
2022,10,부산,사상구,12006
2022,10,부산,사하구,7079
2022,10,부산,수영구,9088
2022,10,부산,연제구,11670
2022,10,부산,영도구,3450
2022,10,부산,중구,8727
2022,10,부산,해운대구,8283
2022,10,서울,강남구,42208
2022,10,서울,강동구,8585
2022,10,서울,강북구,4754
2022,10,서울,강서구,15811
2022,10,서울,관악구,34892
2022,10,서울,광진구,9368
2022,10,서울,구로구,6203
2022,10,서울,금천구,13431
2022,10,서울,노원구,25202
2022,10,서울,도봉구,15110
2022,10,서울,동대문구,7696
2022,10,서울,동작구,6270
2022,10,서울,마포구,39584
2022,10,서울,서대문구,9582
2022,10,서울,서초구,25687
2022,10,서울,성동구,50098
2022,10,서울,성북구,7377
2022,10,서울,송파구,24592
2022,10,서울,양천구,42601
2022,10,서울,영등포구,46369
2022,10,서울,용산구,7715
2022,10,서울,은평구,20240
2022,10,서울,종로구,16112
2022,10,서울,중구,7289
2022,10,서울,중랑구,13678
2022,10,세종,세종시,43673
2022,10,울산,남구,58888
2022,10,울산,동구,7795
2022,10,울산,북구,25288
2022,10,울산,울주군,26798
2022,10,울산,중구,17062
2022,10,인천,강화군,7023
2022,10,인천,계양구,14179
2022,10,인천,남동구,26608
2022,10,인천,동구,2184
2022,10,인천,미추홀구,93276
2022,10,인천,부평구,22414
2022,10,인천,서구,44856
2022,10,인천,연수구,28560
2022,10,인천,옹진군,1048
2022,10,인천,중구,15972
2022,10,전남,강진군,8141
2022,10,전남,고흥군,16216
2022,10,전남,곡성군,13086
2022,10,전남,광양시,37381
2022,10,전남,구례군,2971
2022,10,전남,나주시,26126
2022,10,전남,담양군,5310
2022,10,전남,목포시,15993
2022,10,전남,무안군,24357
2022,10,전남,보성군,18140
2022,10,전남,순천시,81860
2022,10,전남,신안군,3647
2022,10,전남,여수시,52418
2022,10,전남,영광군,11018
2022,10,전남,영암군,12806
2022,10,전남,완도군,7992
2022,10,전남,장성군,14308
2022,10,전남,장흥군,3381
2022,10,전남,진도군,3018
2022,10,전남,함평군,14568
2022,10,전남,해남군,7570
2022,10,전남,화순군,19912
2022,10,전북,고창군,33247
2022,10,전북,군산시,22915
2022,10,전북,김제시,25743
2022,10,전북,남원시,38010
2022,10,전북,무주군,16055
2022,10,전북,부안군,14734
2022,10,전북,순창군,16780
2022,10,전북,완주군,66206
2022,10,전북,익산시,22001
2022,10,전북,임실군,21245
2022,10,전북,장수군,9772
2022,10,전북,전주시,141811
2022,10,전북,정읍시,25790
2022,10,전북,진안군,9418
2022,10,제주,서귀포시,349779
2022,10,제주,제주시,499100
2022,10,충남,계룡시,16145
2022,10,충남,공주시,71402
2022,10,충남,금산군,13562
2022,10,충남,논산시,47443
2022,10,충남,당진시,36076
2022,10,충남,보령시,29373
2022,10,충남,부여군,21343
2022,10,충남,서산시,15987
2022,10,충남,서천군,23999
2022,10,충남,아산시,66718
2022,10,충남,예산군,43272
2022,10,충남,천안시,158256
2022,10,충남,청양군,3719
2022,10,충남,태안군,15509
2022,10,충남,홍성군,31612
2022,10,충북,괴산군,26073
2022,10,충북,단양군,28958
2022,10,충북,보은군,21097
2022,10,충북,영동군,24321
2022,10,충북,옥천군,41842
2022,10,충북,음성군,27629
2022,10,충북,제천시,14363
2022,10,충북,증평군,3928
2022,10,충북,진천군,18578
2022,10,충북,청주시,180426
2022,10,충북,충주시,69327
2022,11,강원,강릉시,27801
2022,11,강원,고성군,6976
2022,11,강원,동해시,25332
2022,11,강원,삼척시,16719
2022,11,강원,속초시,30015
2022,11,강원,양구군,11565
2022,11,강원,양양군,16815
2022,11,강원,영월군,4908
2022,11,강원,원주시,83826
2022,11,강원,인제군,30004
2022,11,강원,정선군,11954
2022,11,강원,철원군,13412
2022,11,강원,춘천시,50833
2022,11,강원,태백시,6862
2022,11,강원,평창군,33300
2022,11,강원,홍천군,38667
2022,11,강원,화천군,5172
2022,11,강원,횡성군,24669
2022,11,경기,가평군,38888
2022,11,경기,고양시,43487
2022,11,경기,과천시,9667
2022,11,경기,광명시,53338
2022,11,경기,광주시,24358
2022,11,경기,구리시,14950
2022,11,경기,군포시,8305
2022,11,경기,김포시,24474
2022,11,경기,남양주시,48455
2022,11,경기,동두천시,1987
2022,11,경기,부천시,56044
2022,11,경기,성남시,63244
2022,11,경기,수원시,36376
2022,11,경기,시흥시,38364
2022,11,경기,안산시,91756
2022,11,경기,안성시,46658
2022,11,경기,안양시,15737
2022,11,경기,양주시,39403
2022,11,경기,양평군,17904
2022,11,경기,여주시,41989
2022,11,경기,연천군,1201
2022,11,경기,오산시,15624
2022,11,경기,용인시,15194
2022,11,경기,의왕시,8075
2022,11,경기,의정부시,5653
2022,11,경기,이천시,27251
2022,11,경기,파주시,15044
2022,11,경기,평택시,42081
2022,11,경기,포천시,19093
2022,11,경기,하남시,92379
2022,11,경기,화성시,30060
2022,11,경남,거제시,27224
2022,11,경남,거창군,24233
2022,11,경남,고성군,12526
2022,11,경남,김해시,85713
2022,11,경남,남해군,12570
2022,11,경남,밀양시,14997
2022,11,경남,사천시,31689
2022,11,경남,산청군,14884
2022,11,경남,양산시,78868
2022,11,경남,의령군,3830
2022,11,경남,진주시,50469
2022,11,경남,창녕군,16253
2022,11,경남,창원시,81234
2022,11,경남,통영시,13434
2022,11,경남,하동군,6767
2022,11,경남,함안군,32050
2022,11,경남,함양군,18809
2022,11,경남,합천군,4041
2022,11,경북,경산시,56507
2022,11,경북,경주시,111265
2022,11,경북,고령군,18623
2022,11,경북,구미시,102056
2022,11,경북,군위군,51309
2022,11,경북,김천시,44321
2022,11,경북,문경시,51682
2022,11,경북,봉화군,12811
2022,11,경북,상주시,23803
2022,11,경북,성주군,40043
2022,11,경북,안동시,39001
2022,11,경북,영덕군,16323
2022,11,경북,영양군,5894
2022,11,경북,영주시,15286
2022,11,경북,영천시,47311
2022,11,경북,예천군,14923
2022,11,경북,울릉군,0
2022,11,경북,울진군,16570
2022,11,경북,의성군,33788
2022,11,경북,청도군,26758
2022,11,경북,청송군,21259
2022,11,경북,칠곡군,82087
2022,11,경북,포항시,77741
2022,11,광주,광산구,45515
2022,11,광주,남구,143355
2022,11,광주,동구,12587
2022,11,광주,북구,26236
2022,11,광주,서구,27430
2022,11,대구,남구,14563
2022,11,대구,달서구,64084
2022,11,대구,달성군,86003
2022,11,대구,동구,20078
2022,11,대구,북구,90192
2022,11,대구,서구,2303
2022,11,대구,수성구,323066
2022,11,대구,중구,3416
2022,11,대전,대덕구,38177
2022,11,대전,동구,18259
2022,11,대전,서구,92338
2022,11,대전,유성구,62859
2022,11,대전,중구,27693
2022,11,부산,강서구,9955
2022,11,부산,금정구,9774
2022,11,부산,기장군,55479
2022,11,부산,남구,2092
2022,11,부산,동래구,8050
2022,11,부산,부산진구,237333
2022,11,부산,북구,10065
2022,11,부산,사상구,12181
2022,11,부산,사하구,7117
2022,11,부산,수영구,8943
2022,11,부산,연제구,11597
2022,11,부산,영도구,3555
2022,11,부산,중구,8848
2022,11,부산,해운대구,8400
2022,11,서울,강남구,43207
2022,11,서울,강동구,8948
2022,11,서울,강북구,4723
2022,11,서울,강서구,16241
2022,11,서울,관악구,34995
2022,11,서울,광진구,9570
2022,11,서울,구로구,6162
2022,11,서울,금천구,13351
2022,11,서울,노원구,25199
2022,11,서울,도봉구,15783
2022,11,서울,동대문구,7870
2022,11,서울,동작구,6247
2022,11,서울,마포구,40486
2022,11,서울,서대문구,9801
2022,11,서울,서초구,25968
2022,11,서울,성동구,52393
2022,11,서울,성북구,7410
2022,11,서울,송파구,24760
2022,11,서울,양천구,43230
2022,11,서울,영등포구,48157
2022,11,서울,용산구,7692
2022,11,서울,은평구,20708
2022,11,서울,종로구,16214
2022,11,서울,중구,7319
2022,11,서울,중랑구,14140
2022,11,세종,세종시,43988
2022,11,울산,남구,59958
2022,11,울산,동구,8013
2022,11,울산,북구,25634
2022,11,울산,울주군,27316
2022,11,울산,중구,17003
2022,11,인천,강화군,6962
2022,11,인천,계양구,14406
2022,11,인천,남동구,27066
2022,11,인천,동구,2345
2022,11,인천,미추홀구,96494
2022,11,인천,부평구,23435
2022,11,인천,서구,46210
2022,11,인천,연수구,29449
2022,11,인천,옹진군,1133
2022,11,인천,중구,16238
2022,11,전남,강진군,8193
2022,11,전남,고흥군,17152
2022,11,전남,곡성군,13064
2022,11,전남,광양시,37730
2022,11,전남,구례군,2959
2022,11,전남,나주시,26490
2022,11,전남,담양군,5567
2022,11,전남,목포시,16512
2022,11,전남,무안군,24946
2022,11,전남,보성군,18266
2022,11,전남,순천시,84858
2022,11,전남,신안군,3591
2022,11,전남,여수시,54619
2022,11,전남,영광군,11994
2022,11,전남,영암군,13057
2022,11,전남,완도군,8267
2022,11,전남,장성군,13961
2022,11,전남,장흥군,3561
2022,11,전남,진도군,2973
2022,11,전남,함평군,15199
2022,11,전남,해남군,7699
2022,11,전남,화순군,20209
2022,11,전북,고창군,33325
2022,11,전북,군산시,23120
2022,11,전북,김제시,25752
2022,11,전북,남원시,37805
2022,11,전북,무주군,17278
2022,11,전북,부안군,15114
2022,11,전북,순창군,17191
2022,11,전북,완주군,68355
2022,11,전북,익산시,21973
2022,11,전북,임실군,20183
2022,11,전북,장수군,10311
2022,11,전북,전주시,145851
2022,11,전북,정읍시,25273
2022,11,전북,진안군,9469
2022,11,제주,서귀포시,338920
2022,11,제주,제주시,510267
2022,11,충남,계룡시,16369
2022,11,충남,공주시,73016
2022,11,충남,금산군,13851
2022,11,충남,논산시,48309
2022,11,충남,당진시,37475
2022,11,충남,보령시,29552
2022,11,충남,부여군,21762
2022,11,충남,서산시,15256
2022,11,충남,서천군,24318
2022,11,충남,아산시,69823
2022,11,충남,예산군,44565
2022,11,충남,천안시,164229
2022,11,충남,청양군,4071
2022,11,충남,태안군,16177
2022,11,충남,홍성군,32780
2022,11,충북,괴산군,27183
2022,11,충북,단양군,29327
2022,11,충북,보은군,21017
2022,11,충북,영동군,24022
2022,11,충북,옥천군,43003
2022,11,충북,음성군,26952
2022,11,충북,제천시,14350
2022,11,충북,증평군,3636
2022,11,충북,진천군,18456
2022,11,충북,청주시,184059
2022,11,충북,충주시,73196
2022,12,강원,강릉시,28698
2022,12,강원,고성군,7063
2022,12,강원,동해시,25302
2022,12,강원,삼척시,15572
2022,12,강원,속초시,30638
2022,12,강원,양구군,11954
2022,12,강원,양양군,17210
2022,12,강원,영월군,4917
2022,12,강원,원주시,86537
2022,12,강원,인제군,29813
2022,12,강원,정선군,12497
2022,12,강원,철원군,13468
2022,12,강원,춘천시,53249
2022,12,강원,태백시,7293
2022,12,강원,평창군,32828
2022,12,강원,홍천군,39526
2022,12,강원,화천군,5349
2022,12,강원,횡성군,25355
2022,12,경기,가평군,39993
2022,12,경기,고양시,44005
2022,12,경기,과천시,9681
2022,12,경기,광명시,54577
2022,12,경기,광주시,24991
2022,12,경기,구리시,15128
2022,12,경기,군포시,8264
2022,12,경기,김포시,25270
2022,12,경기,남양주시,49711
2022,12,경기,동두천시,2069
2022,12,경기,부천시,57990
2022,12,경기,성남시,65818
2022,12,경기,수원시,36806
2022,12,경기,시흥시,37570
2022,12,경기,안산시,93480
2022,12,경기,안성시,44687
2022,12,경기,안양시,16642
2022,12,경기,양주시,40214
2022,12,경기,양평군,18417
2022,12,경기,여주시,43360
2022,12,경기,연천군,1279
2022,12,경기,오산시,16112
2022,12,경기,용인시,15332
2022,12,경기,의왕시,8130
2022,12,경기,의정부시,5640
2022,12,경기,이천시,27329
2022,12,경기,파주시,15157
2022,12,경기,평택시,42546
2022,12,경기,포천시,19654
2022,12,경기,하남시,94186
2022,12,경기,화성시,30008
2022,12,경남,거제시,27144
2022,12,경남,거창군,25120
2022,12,경남,고성군,13005
2022,12,경남,김해시,86994
2022,12,경남,남해군,12504
2022,12,경남,밀양시,15136
2022,12,경남,사천시,31781
2022,12,경남,산청군,14641
2022,12,경남,양산시,79499
2022,12,경남,의령군,3861
2022,12,경남,진주시,51420
2022,12,경남,창녕군,17048
2022,12,경남,창원시,80383
2022,12,경남,통영시,13862
2022,12,경남,하동군,6872
2022,12,경남,함안군,32392
2022,12,경남,함양군,18942
2022,12,경남,합천군,4257
2022,12,경북,경산시,56773
2022,12,경북,경주시,113814
2022,12,경북,고령군,18706
2022,12,경북,구미시,102219
2022,12,경북,군위군,53106
2022,12,경북,김천시,45533
2022,12,경북,문경시,51583
2022,12,경북,봉화군,12840
2022,12,경북,상주시,23076
2022,12,경북,성주군,40589
2022,12,경북,안동시,39887
2022,12,경북,영덕군,17194
2022,12,경북,영양군,6170
2022,12,경북,영주시,15468
2022,12,경북,영천시,48304
2022,12,경북,예천군,15108
2022,12,경북,울릉군,0
2022,12,경북,울진군,17644
2022,12,경북,의성군,34372
2022,12,경북,청도군,27467
2022,12,경북,청송군,21599
2022,12,경북,칠곡군,82906
2022,12,경북,포항시,77660
2022,12,광주,광산구,46680
2022,12,광주,남구,147949
2022,12,광주,동구,12926
2022,12,광주,북구,27637
2022,12,광주,서구,30615
2022,12,대구,남구,14529
2022,12,대구,달서구,65050
2022,12,대구,달성군,89406
2022,12,대구,동구,20048
2022,12,대구,북구,92237
2022,12,대구,서구,2766
2022,12,대구,수성구,334518
2022,12,대구,중구,3750
2022,12,대전,대덕구,38970
2022,12,대전,동구,18819
2022,12,대전,서구,93107
2022,12,대전,유성구,64223
2022,12,대전,중구,27916
2022,12,부산,강서구,9998
2022,12,부산,금정구,10168
2022,12,부산,기장군,56262
2022,12,부산,남구,2060
2022,12,부산,동래구,8358
2022,12,부산,부산진구,245013
2022,12,부산,북구,10216
2022,12,부산,사상구,12649
2022,12,부산,사하구,7244
2022,12,부산,수영구,9314
2022,12,부산,연제구,11244
2022,12,부산,영도구,3542
2022,12,부산,중구,8991
2022,12,부산,해운대구,9118
2022,12,서울,강남구,45150
2022,12,서울,강동구,9177
2022,12,서울,강북구,4748
2022,12,서울,강서구,16334
2022,12,서울,관악구,34191
2022,12,서울,광진구,9717
2022,12,서울,구로구,6231
2022,12,서울,금천구,14012
2022,12,서울,노원구,25601
2022,12,서울,도봉구,15886
2022,12,서울,동대문구,7865
2022,12,서울,동작구,6054
2022,12,서울,마포구,41964
2022,12,서울,서대문구,10057
2022,12,서울,서초구,26233
2022,12,서울,성동구,56016
2022,12,서울,성북구,7525
2022,12,서울,송파구,25834
2022,12,서울,양천구,42929
2022,12,서울,영등포구,48746
2022,12,서울,용산구,7944
2022,12,서울,은평구,21083
2022,12,서울,종로구,16220
2022,12,서울,중구,7367
2022,12,서울,중랑구,14746
2022,12,세종,세종시,44007
2022,12,울산,남구,62460
2022,12,울산,동구,8219
2022,12,울산,북구,26427
2022,12,울산,울주군,27603
2022,12,울산,중구,16990
2022,12,인천,강화군,7334
2022,12,인천,계양구,14296
2022,12,인천,남동구,27219
2022,12,인천,동구,2219
2022,12,인천,미추홀구,99684
2022,12,인천,부평구,23157
2022,12,인천,서구,45175
2022,12,인천,연수구,29715
2022,12,인천,옹진군,1084
2022,12,인천,중구,16908
2022,12,전남,강진군,8254
2022,12,전남,고흥군,17695
2022,12,전남,곡성군,13019
2022,12,전남,광양시,38521
2022,12,전남,구례군,2830
2022,12,전남,나주시,26982
2022,12,전남,담양군,5528
2022,12,전남,목포시,16664
2022,12,전남,무안군,25220
2022,12,전남,보성군,18950
2022,12,전남,순천시,84776
2022,12,전남,신안군,3524
2022,12,전남,여수시,54564
2022,12,전남,영광군,12394
2022,12,전남,영암군,13300
2022,12,전남,완도군,8452
2022,12,전남,장성군,14568
2022,12,전남,장흥군,3500
2022,12,전남,진도군,3038
2022,12,전남,함평군,15416
2022,12,전남,해남군,7710
2022,12,전남,화순군,20260
2022,12,전북,고창군,34655
2022,12,전북,군산시,23173
2022,12,전북,김제시,26694
2022,12,전북,남원시,39714
2022,12,전북,무주군,16125
2022,12,전북,부안군,15680
2022,12,전북,순창군,17028
2022,12,전북,완주군,71557
2022,12,전북,익산시,22779
2022,12,전북,임실군,20510
2022,12,전북,장수군,10349
2022,12,전북,전주시,150474
2022,12,전북,정읍시,26334
2022,12,전북,진안군,9388
2022,12,제주,서귀포시,344463
2022,12,제주,제주시,501291
2022,12,충남,계룡시,16570
2022,12,충남,공주시,74894
2022,12,충남,금산군,15482
2022,12,충남,논산시,50119
2022,12,충남,당진시,37102
2022,12,충남,보령시,29801
2022,12,충남,부여군,22030
2022,12,충남,서산시,14055
2022,12,충남,서천군,25455
2022,12,충남,아산시,72569
2022,12,충남,예산군,45536
2022,12,충남,천안시,170803
2022,12,충남,청양군,3778
2022,12,충남,태안군,16403
2022,12,충남,홍성군,34067
2022,12,충북,괴산군,29740
2022,12,충북,단양군,30226
2022,12,충북,보은군,21634
2022,12,충북,영동군,25413
2022,12,충북,옥천군,45143
2022,12,충북,음성군,25641
2022,12,충북,제천시,14664
2022,12,충북,증평군,3994
2022,12,충북,진천군,18338
2022,12,충북,청주시,186483
2022,12,충북,충주시,72362
2023,,강원,강릉시,29471
2023,,강원,고성군,7011
2023,,강원,동해시,26050
2023,,강원,삼척시,15562
2023,,강원,속초시,30479
2023,,강원,양구군,12045
2023,,강원,양양군,17175
2023,,강원,영월군,4987
2023,,강원,원주시,87073
2023,,강원,인제군,30825
2023,,강원,정선군,11491
2023,,강원,철원군,13628
2023,,강원,춘천시,54229
2023,,강원,태백시,7385
2023,,강원,평창군,34531
2023,,강원,홍천군,39155
2023,,강원,화천군,5475
2023,,강원,횡성군,25674
2023,,경기,가평군,40426
2023,,경기,고양시,46890
2023,,경기,과천시,10046
2023,,경기,광명시,54386
2023,,경기,광주시,24782
2023,,경기,구리시,14640
2023,,경기,군포시,8304
2023,,경기,김포시,25649
2023,,경기,남양주시,53623
2023,,경기,동두천시,2116
2023,,경기,부천시,58503
2023,,경기,성남시,64276
2023,,경기,수원시,37410
2023,,경기,시흥시,38330
2023,,경기,안산시,100642
2023,,경기,안성시,46250
2023,,경기,안양시,16528
2023,,경기,양주시,40485
2023,,경기,양평군,18834
2023,,경기,여주시,45782
2023,,경기,연천군,1208
2023,,경기,오산시,16632
2023,,경기,용인시,15630
2023,,경기,의왕시,8172
2023,,경기,의정부시,5580
2023,,경기,이천시,28272
2023,,경기,파주시,15251
2023,,경기,평택시,43293
2023,,경기,포천시,19980
2023,,경기,하남시,99355
2023,,경기,화성시,29671
2023,,경남,거제시,28158
2023,,경남,거창군,25483
2023,,경남,고성군,12987
2023,,경남,김해시,87809
2023,,경남,남해군,12777
2023,,경남,밀양시,15838
2023,,경남,사천시,32599
2023,,경남,산청군,14624
2023,,경남,양산시,81320
2023,,경남,의령군,3795
2023,,경남,진주시,51243
2023,,경남,창녕군,17648
2023,,경남,창원시,82547
2023,,경남,통영시,13727
2023,,경남,하동군,7124
2023,,경남,함안군,32746
2023,,경남,함양군,19470
2023,,경남,합천군,4181
2023,,경북,경산시,58056
2023,,경북,경주시,117206
2023,,경북,고령군,19146
2023,,경북,구미시,104816
2023,,경북,군위군,54330
2023,,경북,김천시,46271
2023,,경북,문경시,52100
2023,,경북,봉화군,13323
2023,,경북,상주시,23879
2023,,경북,성주군,40100
2023,,경북,안동시,40643
2023,,경북,영덕군,17520
2023,,경북,영양군,6208
2023,,경북,영주시,16076
2023,,경북,영천시,49199
2023,,경북,예천군,14679
2023,,경북,울릉군,0
2023,,경북,울진군,17605
2023,,경북,의성군,35944
2023,,경북,청도군,28918
2023,,경북,청송군,21870
2023,,경북,칠곡군,82873
2023,,경북,포항시,77272
2023,,광주,광산구,48122
2023,,광주,남구,152494
2023,,광주,동구,12981
2023,,광주,북구,27720
2023,,광주,서구,30921
2023,,대구,남구,15041
2023,,대구,달서구,66204
2023,,대구,달성군,87989
2023,,대구,동구,19991
2023,,대구,북구,93376
2023,,대구,서구,2482
2023,,대구,수성구,345971
2023,,대구,중구,3841
2023,,대전,대덕구,39880
2023,,대전,동구,18738
2023,,대전,서구,91202
2023,,대전,유성구,64169
2023,,대전,중구,28228
2023,,부산,강서구,10116
2023,,부산,금정구,10274
2023,,부산,기장군,58303
2023,,부산,남구,2154
2023,,부산,동래구,8632
2023,,부산,부산진구,252824
2023,,부산,북구,10329
2023,,부산,사상구,12869
2023,,부산,사하구,7217
2023,,부산,수영구,9449
2023,,부산,연제구,11547
2023,,부산,영도구,3593
2023,,부산,중구,9030
2023,,부산,해운대구,8966
2023,,서울,강남구,46346
2023,,서울,강동구,8957
2023,,서울,강북구,4700
2023,,서울,강서구,16117
2023,,서울,관악구,35315
2023,,서울,광진구,10177
2023,,서울,구로구,6161
2023,,서울,금천구,13890
2023,,서울,노원구,25608
2023,,서울,도봉구,16122
2023,,서울,동대문구,7940
2023,,서울,동작구,5989
2023,,서울,마포구,42661
2023,,서울,서대문구,10102
2023,,서울,서초구,26668
2023,,서울,성동구,54868
2023,,서울,성북구,7541
2023,,서울,송파구,25835
2023,,서울,양천구,42321
2023,,서울,영등포구,50291
2023,,서울,용산구,7847
2023,,서울,은평구,21412
2023,,서울,종로구,16228
2023,,서울,중구,7561
2023,,서울,중랑구,14820
2023,,세종,세종시,45449
2023,,울산,남구,61217
2023,,울산,동구,8757
2023,,울산,북구,26835
2023,,울산,울주군,28598
2023,,울산,중구,18013
2023,,인천,강화군,7249
2023,,인천,계양구,14232
2023,,인천,남동구,27830
2023,,인천,동구,2216
2023,,인천,미추홀구,102958
2023,,인천,부평구,23558
2023,,인천,서구,46859
2023,,인천,연수구,30194
2023,,인천,옹진군,1143
2023,,인천,중구,17564
2023,,전남,강진군,8374
2023,,전남,고흥군,17970
2023,,전남,곡성군,13475
2023,,전남,광양시,39039
2023,,전남,구례군,2906
2023,,전남,나주시,27447
2023,,전남,담양군,5728
2023,,전남,목포시,17258
2023,,전남,무안군,26372
2023,,전남,보성군,20110
2023,,전남,순천시,85942
2023,,전남,신안군,3683
2023,,전남,여수시,54591
2023,,전남,영광군,12316
2023,,전남,영암군,13587
2023,,전남,완도군,8085
2023,,전남,장성군,15018
2023,,전남,장흥군,3553
2023,,전남,진도군,3065
2023,,전남,함평군,15723
2023,,전남,해남군,7694
2023,,전남,화순군,20678
2023,,전북,고창군,34272
2023,,전북,군산시,23276
2023,,전북,김제시,26824
2023,,전북,남원시,39562
2023,,전북,무주군,16688
2023,,전북,부안군,16794
2023,,전북,순창군,17979
2023,,전북,완주군,71859
2023,,전북,익산시,22118
2023,,전북,임실군,21376
2023,,전북,장수군,10820
2023,,전북,전주시,154143
2023,,전북,정읍시,27479
2023,,전북,진안군,9647
2023,,제주,서귀포시,337970
2023,,제주,제주시,515936
2023,,충남,계룡시,17119
2023,,충남,공주시,75135
2023,,충남,금산군,14698
2023,,충남,논산시,50460
2023,,충남,당진시,35871
2023,,충남,보령시,29956
2023,,충남,부여군,22657
2023,,충남,서산시,14708
2023,,충남,서천군,24270
2023,,충남,아산시,73868
2023,,충남,예산군,46681
2023,,충남,천안시,172236
2023,,충남,청양군,4036
2023,,충남,태안군,16736
2023,,충남,홍성군,35478
2023,,충북,괴산군,29281
2023,,충북,단양군,29814
2023,,충북,보은군,21325
2023,,충북,영동군,25318
2023,,충북,옥천군,45812
2023,,충북,음성군,26377
2023,,충북,제천시,14150
2023,,충북,증평군,4140
2023,,충북,진천군,19580
2023,,충북,청주시,185201
2023,,충북,충주시,74284
2023,02,강원,강릉시,29130
2023,02,강원,고성군,7053
2023,02,강원,동해시,24804
2023,02,강원,삼척시,16502
2023,02,강원,속초시,29653
2023,02,강원,양구군,12467
2023,02,강원,양양군,17436
2023,02,강원,영월군,4997
2023,02,강원,원주시,84836
2023,02,강원,인제군,30992
2023,02,강원,정선군,11718
2023,02,강원,철원군,14124
2023,02,강원,춘천시,54757
2023,02,강원,태백시,7261
2023,02,강원,평창군,33812
2023,02,강원,홍천군,38238
2023,02,강원,화천군,5526
2023,02,강원,횡성군,26196
2023,02,경기,가평군,41771
2023,02,경기,고양시,47445
2023,02,경기,과천시,10141
2023,02,경기,광명시,56319
2023,02,경기,광주시,24746
2023,02,경기,구리시,14988
2023,02,경기,군포시,8496
2023,02,경기,김포시,27688
2023,02,경기,남양주시,54831
2023,02,경기,동두천시,2062
2023,02,경기,부천시,60301
2023,02,경기,성남시,66002
2023,02,경기,수원시,37608
2023,02,경기,시흥시,39063
2023,02,경기,안산시,104342
2023,02,경기,안성시,47654
2023,02,경기,안양시,16682
2023,02,경기,양주시,41112
2023,02,경기,양평군,19133
2023,02,경기,여주시,48009
2023,02,경기,연천군,1228
2023,02,경기,오산시,17093
2023,02,경기,용인시,15820
2023,02,경기,의왕시,7747
2023,02,경기,의정부시,5683
2023,02,경기,이천시,28302
2023,02,경기,파주시,15413
2023,02,경기,평택시,44461
2023,02,경기,포천시,20498
2023,02,경기,하남시,104712
2023,02,경기,화성시,25499
2023,02,경남,거제시,27532
2023,02,경남,거창군,27082
2023,02,경남,고성군,12764
2023,02,경남,김해시,90863
2023,02,경남,남해군,11910
2023,02,경남,밀양시,15733
2023,02,경남,사천시,33475
2023,02,경남,산청군,15505
2023,02,경남,양산시,81844
2023,02,경남,의령군,4004
2023,02,경남,진주시,49431
2023,02,경남,창녕군,17097
2023,02,경남,창원시,86876
2023,02,경남,통영시,13883
2023,02,경남,하동군,7284
2023,02,경남,함안군,33930
2023,02,경남,함양군,20437
2023,02,경남,합천군,4282
2023,02,경북,경산시,58581
2023,02,경북,경주시,117655
2023,02,경북,고령군,19799
